,page,texto_produto,link_produto_crude,link_produto,timestamp
465,1,"Smartphone Motorola Moto G6 64GB Dual Chip Android Oreo - 8.0 Tela 5.7"" Octa-Core 1.8 GHz 4G Câmera 12 + 5MP (Dual Traseira) - PretoAvaliações do produtoEste produto possui 196 avaliações com nota média 3.7041Avaliações do produtoEste produto possui 196 avaliações com nota média 3.7041(196)R$ 1.199,99R$ 1.139,99em 1x no cartão de crédito",/produto/133678165?pfm_carac=Smartphone&pfm_index=3&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/133678165,2020-05-07 11:26:28.024350
466,1,"Smartphone Samsung Galaxy J2 Core 16GB Dual Chip Android 8.1 Tela 5"" Quad-Core 1.4GHz 4G Câmera 8MP - PretoAvaliações do produtoEste produto possui 186 avaliações com nota média 3.8817Avaliações do produtoEste produto possui 186 avaliações com nota média 3.8817(186)IndicaR$ 649,0012x de R$ 54,08 sem juros",/produto/134174786?pfm_carac=Smartphone&pfm_index=4&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/134174786,2020-05-07 11:26:28.032346
467,1,"Smartphone Samsung Galaxy S9 Dual Chip Android 8.0 Tela 5.8"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP - AzulAvaliações do produtoEste produto possui 96 avaliações com nota média 4.4896Avaliações do produtoEste produto possui 96 avaliações com nota média 4.4896(96)R$ 4.500,0012x de R$ 375,00 sem juros",/produto/133730963?pfm_carac=Smartphone&pfm_index=5&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/133730963,2020-05-07 11:26:28.038342
468,1,"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - PretoAvaliações do produtoEste produto possui 254 avaliações com nota média 4.563Avaliações do produtoEste produto possui 254 avaliações com nota média 4.563(254)R$ 2.299,9912x de R$ 191,66 sem juros",/produto/133274769?pfm_carac=Smartphone&pfm_index=6&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/133274769,2020-05-07 11:26:28.044333
469,1,"Smartphone Asus Zenfone Live L1 32GB Dual Chip Android Oreo Tela 5,5"" Qualcomm Snapdragon MSM8937 1,4 GHz 4G Câmera 13MP - PretoAvaliações do produtoEste produto possui 36 avaliações com nota média 3.4444Avaliações do produtoEste produto possui 36 avaliações com nota média 3.4444(36)R$ 749,99Selo PrimeEste é um produto Prime12x de R$ 62,49 sem juros",/produto/134190321?pfm_carac=Smartphone&pfm_index=7&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/134190321,2020-05-07 11:26:28.052328
470,1,"Smartphone Motorola One Zoom 128GB Dual Chip Android Pie 9.0 Tela 6.4"" Qualcomm Snapdragon 675 (SM6150)	4G Câmera 25MP - BronzeAvaliações do produtoEste produto possui 49 avaliações com nota média 4.5306Avaliações do produtoEste produto possui 49 avaliações com nota média 4.5306(49)R$ 1.899,0012x de R$ 158,25 sem juros",/produto/149443993?pfm_carac=Smartphone&pfm_index=8&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/149443993,2020-05-07 11:26:28.059326
471,1,"Smartphone Samsung Galaxy J4 Core 16GB Nano Chip Android Tela 6"" Quad-Core 1.4GHz 4G Câmera 8MP - CobreAvaliações do produtoEste produto possui 329 avaliações com nota média 4.1216Avaliações do produtoEste produto possui 329 avaliações com nota média 4.1216(329)R$ 819,9012x de R$ 68,32 sem juros",/produto/134061781?pfm_carac=Smartphone&pfm_index=9&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/134061781,2020-05-07 11:26:28.072317
472,1,"Smartphone Samsung Galaxy J4 Core 16GB Nano Chip Android Tela 6"" Quad-Core 1.4GHz  4G Câmera 8MP - PretoAvaliações do produtoEste produto possui 233 avaliações com nota média 3.8841Avaliações do produtoEste produto possui 233 avaliações com nota média 3.8841(233)R$ 849,9012x de R$ 70,82 sem juros",/produto/134061765?pfm_carac=Smartphone&pfm_index=10&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/134061765,2020-05-07 11:26:28.083314
473,1,"Smartphone Samsung Galaxy A70 128GB Dual Chip Android 9.0 Tela 6.7"" Octa-Core 4G Câmera Tripla 32MP + 5MP + 8MP (UW) - AzulAvaliações do produtoEste produto possui 266 avaliações com nota média 4.4248Avaliações do produtoEste produto possui 266 avaliações com nota média 4.4248(266)R$ 3.187,7912x de R$ 265,64 sem juros",/produto/134317687?pfm_carac=Smartphone&pfm_index=11&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/134317687,2020-05-07 11:26:28.092304
474,1,"Smartphone Asus Zenfone 5z 4GB 64GB Dual Chip Android Oreo Tela 6.2"" Snapdragon 845 Octacore 4G Câmera 12MP + 8MP (Dual Traseira) 3300mAh - PretoAvaliações do produtoEste produto possui 17 avaliações com nota média 4.2353Avaliações do produtoEste produto possui 17 avaliações com nota média 4.2353(17)R$ 2.349,00Selo PrimeEste é um produto Prime12x de R$ 195,75 sem juros",/produto/133764573?pfm_carac=Smartphone&pfm_index=12&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/133764573,2020-05-07 11:26:28.103297
475,1,"Smartphone Samsung Galaxy S10+ 512GB Dual Chip Android 9.0 Tela 6,4"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Ceramic PretoAvaliações do produtoEste produto possui 66 avaliações com nota média 4.6667Avaliações do produtoEste produto possui 66 avaliações com nota média 4.6667(66)R$ 5.899,0012x de R$ 491,58 sem juros",/produto/134219163?pfm_carac=Smartphone&pfm_index=13&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/134219163,2020-05-07 11:26:28.110297
476,1,"Smartphone Samsung Galaxy J4 Core 16GB Nano Chip Android Tela 6"" Quad-Core 1.4GHz 4G Câmera 8MP - AzulAvaliações do produtoEste produto possui 277 avaliações com nota média 4.1733Avaliações do produtoEste produto possui 277 avaliações com nota média 4.1733(277)R$ 850,0012x de R$ 70,83 sem juros",/produto/134060210?pfm_carac=Smartphone&pfm_index=14&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/134060210,2020-05-07 11:26:28.118288
477,1,"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - CinzaAvaliações do produtoEste produto possui 263 avaliações com nota média 4.6084Avaliações do produtoEste produto possui 263 avaliações com nota média 4.6084(263)R$ 2.299,9912x de R$ 191,66 sem juros",/produto/133274929?pfm_carac=Smartphone&pfm_index=15&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/133274929,2020-05-07 11:26:28.131286
478,1,"Smartphone Motorola Moto G6 Play Dual Chip Android Oreo - 8.0 Tela 5.7"" Octa-Core 1.4 GHz 32GB 4G Câmera 13MP - ÍndigoAvaliações do produtoEste produto possui 669 avaliações com nota média 3.8251Avaliações do produtoEste produto possui 669 avaliações com nota média 3.8251(669)R$ 1.110,0012x de R$ 92,50 sem juros",/produto/133453169?pfm_carac=Smartphone&pfm_index=16&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/133453169,2020-05-07 11:26:28.140274
479,1,"Smartphone LG K11+ 32GB Dual Chip Android 7.0 Tela 5.3"" Octa Core 1.5 Ghz 4G Câmera 13MP - DouradoAvaliações do produtoEste produto possui 84 avaliações com nota média 3.8929Avaliações do produtoEste produto possui 84 avaliações com nota média 3.8929(84)R$ 1.029,90Selo PrimeEste é um produto Prime12x de R$ 85,82 sem juros",/produto/133682527?pfm_carac=Smartphone&pfm_index=17&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/133682527,2020-05-07 11:26:28.153267
480,1,"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - UltravioletaAvaliações do produtoEste produto possui 168 avaliações com nota média 4.7619Avaliações do produtoEste produto possui 168 avaliações com nota média 4.7619(168)R$ 4.899,0012x de R$ 408,25 sem juros",/produto/133274988?pfm_carac=Smartphone&pfm_index=18&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/133274988,2020-05-07 11:26:28.166258
481,1,"Smartphone Motorola Moto G7 64GB Dual Chip Android Pie - 9.0 Tela 6.24"" 1.8 GHz Octa-Core 4G Câmera 12 + 5MP (Dual Traseira)- Branco PolarR$ 999,0010x de R$ 99,90 sem jurosSelo Pegue ou receba hojepegue ou receba hoje!",/produto/134186824?pfm_carac=Smartphone&pfm_index=19&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/134186824,2020-05-07 11:26:28.176252
482,1,"Smartphone Samsung Galaxy S10e 128GB Dual Chip Android 9.0 Tela 5,8"" Octa-Core 4G Câmera 12MP + 16MP - BrancoAvaliações do produtoEste produto possui 67 avaliações com nota média 4.3433Avaliações do produtoEste produto possui 67 avaliações com nota média 4.3433(67)R$ 2.599,0012x de R$ 216,58 sem juros",/produto/134218144?pfm_carac=Smartphone&pfm_index=20&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/134218144,2020-05-07 11:26:28.188244
483,1,"Smartphone LG K9 TV Dual Chip Android 7.0 Tela 5"" Quad Core 1.3 Ghz 16GB 4G Câmera 8MP - AzulAvaliações do produtoEste produto possui 123 avaliações com nota média 3.9024Avaliações do produtoEste produto possui 123 avaliações com nota média 3.9024(123)R$ 549,0010x de R$ 54,90 sem jurosSelo Pegue ou receba hojepegue ou receba hoje!",/produto/133331727?pfm_carac=Smartphone&pfm_index=21&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/133331727,2020-05-07 11:26:28.207232
484,1,"Moto E6 Plus - Cinza MetálicoAvaliações do produtoEste produto possui 16 avaliações com nota média 3.6875Avaliações do produtoEste produto possui 16 avaliações com nota média 3.6875(16)R$ 879,9912x de R$ 73,33 sem juros",/produto/204657223?pfm_carac=Smartphone&pfm_index=22&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/204657223,2020-05-07 11:26:28.220224
485,1,"Smartphone Samsung Galaxy J5 Prime Dual Chip Android 6.0 Tela 5"" Quad-Core 1.4 GHz 32GB 4G Wi-Fi Câmera 13MP com Leitor de Digital - RosaAvaliações do produtoEste produto possui 810 avaliações com nota média 4.0951Avaliações do produtoEste produto possui 810 avaliações com nota média 4.0951(810)R$ 799,0010x de R$ 79,90 sem jurosSelo Pegue ou receba hojepegue ou receba hoje!",/produto/132229131?pfm_carac=Smartphone&pfm_index=23&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/132229131,2020-05-07 11:26:28.233219
486,1,"Smartphone LG K9 TV Dual Chip Android 7.0 Tela 5"" Quad Core 1.3 Ghz 16GB 4G Câmera 8MP - DouradoAvaliações do produtoEste produto possui 123 avaliações com nota média 3.7967Avaliações do produtoEste produto possui 123 avaliações com nota média 3.7967(123)R$ 549,0010x de R$ 54,90 sem jurosSelo Pegue ou receba hojepegue ou receba hoje!",/produto/133332720?pfm_carac=Smartphone&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/133332720,2020-05-07 11:26:31.150655
487,1,"Smartphone Samsung Galaxy A50 64GB Dual Chip Android 9.0 Tela 6,4"" Octa-Core 4G Câmera Tripla 25MP + 5MP + 8MP- PretoAvaliações do produtoEste produto possui 103 avaliações com nota média 4.0777Avaliações do produtoEste produto possui 103 avaliações com nota média 4.0777(103)R$ 1.299,0010x de R$ 129,90 sem jurosSelo Pegue ou receba hojepegue ou receba hoje!",/produto/134249477?pfm_carac=Smartphone&pfm_index=1&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/134249477,2020-05-07 11:26:31.158651
488,1,"Smartphone Motorola Moto G7 64GB Dual Chip Android Pie - 9.0 Tela 6.24"" 1.8 GHz Octa-Core 4G Câmera 12 + 5MP (Dual Traseira) - ÔnixAvaliações do produtoEste produto possui 116 avaliações com nota média 3.8879Avaliações do produtoEste produto possui 116 avaliações com nota média 3.8879(116)R$ 999,0010x de R$ 99,90 sem jurosSelo Pegue ou receba hojepegue ou receba hoje!",/produto/134186867?pfm_carac=Smartphone&pfm_index=2&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/134186867,2020-05-07 11:26:31.170643
489,1,"Smartphone Samsung Galaxy J6 64GB Dual Chip Android 8.0 Tela 5.6"" Octa-Core 1.6GHz 4G Câmera 13MP - PrataAvaliações do produtoEste produto possui 41 avaliações com nota média 3.9024Avaliações do produtoEste produto possui 41 avaliações com nota média 3.9024(41)R$ 899,0010x de R$ 89,90 sem jurosSelo Pegue ou receba hojepegue ou receba hoje!",/produto/133728177?pfm_carac=Smartphone&pfm_index=3&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/133728177,2020-05-07 11:26:31.187634
490,1,"Smartphone Samsung Galaxy A7 64GB Dual Chip Android 8.0 Tela 6"" Octa-Core 2.2GHz 4G Câmera Triple - PretoAvaliações do produtoEste produto possui 85 avaliações com nota média 4.3412Avaliações do produtoEste produto possui 85 avaliações com nota média 4.3412(85)R$ 1.199,0012x de R$ 99,91 sem juros",/produto/134114724?pfm_carac=Smartphone&pfm_index=4&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/134114724,2020-05-07 11:26:31.197629
491,1,Informar descontoProduto com desconto10%,/produto/134218638?pfm_carac=Smartphone&pfm_index=5&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/134218638,2020-05-07 11:26:31.215616
492,1,"Smartphone Zenfone Asus Max Shot M2 ZB634KL-4J009BR 64GB Dual Chip Android Oreo Tela 6,2” Qualcomm QSP SIP1 4G Câmera tripla 12MP+5MP+8MP -  PrataAvaliações do produtoEste produto possui 47 avaliações com nota média 3.7021Avaliações do produtoEste produto possui 47 avaliações com nota média 3.7021(47)R$ 1.499,00R$ 1.349,10em 1x no cartão de crédito",/produto/134218638?pfm_carac=Smartphone&pfm_index=5&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/134218638,2020-05-07 11:26:31.224609
493,1,"Smartphone Samsung Galaxy S10+ 1TB Dual Chip Android 9.0 Tela 6,4"" Octa-Core 4G Câmera Tripla Traseira 12MP + 12MP + 16MP - Ceramic PretoAvaliações do produtoEste produto possui 12 avaliações com nota média 4.8333Avaliações do produtoEste produto possui 12 avaliações com nota média 4.8333(12)R$ 5.299,0012x de R$ 441,58 sem juros",/produto/134217328?pfm_carac=Smartphone&pfm_index=6&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/134217328,2020-05-07 11:26:31.233604
494,1,"Smartphone Motorola Moto G6 Play Dual Chip Android Oreo - 8.0 Tela 5.7"" Octa-Core 1.4 GHz 32GB 4G Câmera 13MP - OuroAvaliações do produtoEste produto possui 648 avaliações com nota média 4.037Avaliações do produtoEste produto possui 648 avaliações com nota média 4.037(648)R$ 989,9012x de R$ 82,49 sem juros",/produto/133453249?pfm_carac=Smartphone&pfm_index=7&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/133453249,2020-05-07 11:26:31.242602
495,1,"Smartphone Samsung Galaxy Note 10 256GB Dual Chip Android 9.0 6.3"" Octa-Core 4G Câmera 12 MP + 16 MP + 12 MP - PretoAvaliações do produtoEste produto possui 28 avaliações com nota média 4.3214Avaliações do produtoEste produto possui 28 avaliações com nota média 4.3214(28)R$ 3.449,0012x de R$ 287,41 sem juros",/produto/160542116?pfm_carac=Smartphone&pfm_index=8&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/160542116,2020-05-07 11:26:31.251593
496,1,"Smartphone Motorola Moto G7 Plus 64GB Dual Chip Android Pie - 9.0 Tela 6.3"" 1.8 GHz Octa-Core 4G Câmera 16MP F1.7 + 5MP F1.9 (Dual Cam) - RubiAvaliações do produtoEste produto possui 161 avaliações com nota média 4.2298Avaliações do produtoEste produto possui 161 avaliações com nota média 4.2298(161)R$ 1.599,0012x de R$ 133,25 sem juros",/produto/134186306?pfm_carac=Smartphone&pfm_index=9&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/134186306,2020-05-07 11:26:31.262588
497,1,"Smartphone Samsung Galaxy J6 32GB Dual Chip Android 8.0 Tela 5.6"" Octa-Core 1.6GHz 4G Câmera 13MP - VioletaAvaliações do produtoEste produto possui 197 avaliações com nota média 4.2284Avaliações do produtoEste produto possui 197 avaliações com nota média 4.2284(197)R$ 799,0010x de R$ 79,90 sem jurosSelo Pegue ou receba hojepegue ou receba hoje!",/produto/133731000?pfm_carac=Smartphone&pfm_index=10&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/133731000,2020-05-07 11:26:31.273581
498,1,"Smartphone Asus Zenfone Max Pro (M1) 32GB Dual Chip Android Oreo Tela 6"" Qualcomm Snapdragon SDM636  4G Câmera  13 + 5MP (Dual Traseira) - PrataAvaliações do produtoEste produto possui 107 avaliações com nota média 4.2336Avaliações do produtoEste produto possui 107 avaliações com nota média 4.2336(107)R$ 1.325,0012x de R$ 110,41 sem juros",/produto/133788831?pfm_carac=Smartphone&pfm_index=11&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/133788831,2020-05-07 11:26:31.279575
499,1,"Smartphone LG K12 Prime 64GB Dual Chip Android 9.0 (Pie) Tela 6.2"" Octa Core 2.0GHz 4G Câmera 16MP+2MP+W5MP - PretoAvaliações do produtoEste produto possui 65 avaliações com nota média 3.8308Avaliações do produtoEste produto possui 65 avaliações com nota média 3.8308(65)R$ 999,0012x de R$ 83,25 sem juros",/produto/134497905?pfm_carac=Smartphone&pfm_index=12&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/134497905,2020-05-07 11:26:31.285571
500,1,"Smartphone Huawei P30 Pro 256GB Dual Chip Android 9.0 Tela 6,4"" Huawei Kirin 980 Octa-core 4G Câmera Tripla 40+20+8MP - PretoAvaliações do produtoEste produto possui 7 avaliações com nota média 4.4286Avaliações do produtoEste produto possui 7 avaliações com nota média 4.4286(7)R$ 3.599,0012x de R$ 299,91 sem juros",/produto/134339827?pfm_carac=Smartphone&pfm_index=13&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/134339827,2020-05-07 11:26:31.299565
501,1,"Smartphone Motorola Moto G6 Plus Dual Chip Android Oreo - 8.0 Tela 5.9"" Octa-Core 2.2 GHz 64GB 4G Câmera 12 + 5MP (Dual Traseira) - ÍndigoAvaliações do produtoEste produto possui 415 avaliações com nota média 3.7108Avaliações do produtoEste produto possui 415 avaliações com nota média 3.7108(415)R$ 1.099,00Selo PrimeEste é um produto Prime12x de R$ 91,58 sem juros",/produto/133453185?pfm_carac=Smartphone&pfm_index=14&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/133453185,2020-05-07 11:26:31.314556
502,1,"Motorola One Macro 64GB Dual Chip Android Tela 6.2"" 4G 13MP + 2MP + 2MP - Azul EspacialAvaliações do produtoEste produto possui 343 avaliações com nota média 4.2478Avaliações do produtoEste produto possui 343 avaliações com nota média 4.2478(343)IndicaR$ 1.199,0012x de R$ 99,91 sem juros",/produto/592814568?pfm_carac=Smartphone&pfm_index=15&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/592814568,2020-05-07 11:26:31.328548
503,1,"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - AzulAvaliações do produtoEste produto possui 139 avaliações com nota média 4.6403Avaliações do produtoEste produto possui 139 avaliações com nota média 4.6403(139)R$ 5.200,0012x de R$ 433,33 sem juros",/produto/133731042?pfm_carac=Smartphone&pfm_index=16&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/133731042,2020-05-07 11:26:31.335544
504,1,"Smartphone Asus Zenfone 5 64GB Dual Chip Android Oreo Tela 6.2"" Qualcomm Snapdragon 4G Câmera 12 + 8MP (Dual Traseira) - BrancoAvaliações do produtoEste produto possui 11 avaliações com nota média 4.0909Avaliações do produtoEste produto possui 11 avaliações com nota média 4.0909(11)R$ 1.449,0012x de R$ 120,75 sem juros",/produto/134208190?pfm_carac=Smartphone&pfm_index=17&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/134208190,2020-05-07 11:26:31.354529
505,1,"Smartphone Zenfone Asus Max Plus M2 ZB634KL-4J005BR 32GB Dual Chip Android Oreo Tela 6,2” Qualcomm QSP SIP1 4G Câmera dupla 12MP+5MP - PrataAvaliações do produtoEste produto possui 40 avaliações com nota média 3.75Avaliações do produtoEste produto possui 40 avaliações com nota média 3.75(40)R$ 1.099,0012x de R$ 91,58 sem juros",/produto/134218902?pfm_carac=Smartphone&pfm_index=18&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/134218902,2020-05-07 11:26:31.369521
506,1,"Smartphone Asus Zenfone 5 128GB Dual Chip Android Oreo Tela 6.2"" Snapdragon 636 Octacore 4G Câmera 12MP + 8MP (Dual Traseira) 3300mAh - PrataAvaliações do produtoEste produto possui 41 avaliações com nota média 4.4146Avaliações do produtoEste produto possui 41 avaliações com nota média 4.4146(41)R$ 1.772,9012x de R$ 147,74 sem juros",/produto/133767002?pfm_carac=Smartphone&pfm_index=19&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/133767002,2020-05-07 11:26:31.382513
507,1,"Smartphone Samsung Galaxy J4 16GB Dual Chip Android 8.0 Tela 5.5"" Quad-Core 1.4GHz 16GB 4G Câmera 13MP - PretoAvaliações do produtoEste produto possui 30 avaliações com nota média 4.3Avaliações do produtoEste produto possui 30 avaliações com nota média 4.3(30)R$ 649,0010x de R$ 64,90 sem jurosSelo Pegue ou receba hojepegue ou receba hoje!",/produto/133620828?pfm_carac=Smartphone&pfm_index=20&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/133620828,2020-05-07 11:26:31.398503
508,1,"Smartphone LG Q6 Dual Chip Android 7.0 Tela 5.5"" Full Hd+ Octacore 32GB 4G Câmera 13MP - PretoAvaliações do produtoEste produto possui 65 avaliações com nota média 3.5846Avaliações do produtoEste produto possui 65 avaliações com nota média 3.5846(65)R$ 1.190,00Selo PrimeEste é um produto Prime12x de R$ 99,16 sem juros",/produto/132474128?pfm_carac=Smartphone&pfm_index=21&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/132474128,2020-05-07 11:26:31.410494
509,1,"Smartphone Motorola Moto E5 Dual Chip Android Oreo - 8.0 Tela 5.7"" Quad-Core 1.4 GHz 16GB 4G Câmera 13MP - PlatinumAvaliações do produtoEste produto possui 42 avaliações com nota média 3.9762Avaliações do produtoEste produto possui 42 avaliações com nota média 3.9762(42)R$ 699,0010x de R$ 69,90 sem jurosSelo Pegue ou receba hojepegue ou receba hoje!",/produto/133554701?pfm_carac=Smartphone&pfm_index=22&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/133554701,2020-05-07 11:26:31.420489
510,1,"Smartphone LG K11+ 32GB  Dual Chip Android 7.0 Tela 5.3"" Octa Core 1.5 Ghz 4G Câmera 13MP - AzulAvaliações do produtoEste produto possui 71 avaliações com nota média 3.7465Avaliações do produtoEste produto possui 71 avaliações com nota média 3.7465(71)R$ 849,0012x de R$ 70,75 sem juros",/produto/133682501?pfm_carac=Smartphone&pfm_index=23&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/133682501,2020-05-07 11:26:31.429481
511,1,"Smartphone Samsung Galaxy A8 Dual Chip Android 7.1 Tela 5.6"" Octa-Core 2.2GHz 64GB 4G Câmera 16MP - DouradoAvaliações do produtoEste produto possui 26 avaliações com nota média 4.0769Avaliações do produtoEste produto possui 26 avaliações com nota média 4.0769(26)R$ 1.959,0012x de R$ 163,25 sem juros",/produto/133055785?pfm_carac=Smartphone&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/133055785,2020-05-07 11:26:33.832224
512,1,"Smartphone Motorola Moto X4 Dual Cam Android 7.0 Tela 5.2"" Octa-Core 32GB Wi Fi 4G Câmera 12MP - PretoAvaliações do produtoEste produto possui 333 avaliações com nota média 4Avaliações do produtoEste produto possui 333 avaliações com nota média 4(333)R$ 1.349,9912x de R$ 112,49 sem juros",/produto/132569266?pfm_carac=Smartphone&pfm_index=1&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/132569266,2020-05-07 11:26:33.836220
513,1,"Smartphone Samsung Galaxy J2 Prime Dual Chip Android 6.0.1 Tela 5"" Quad-Core 1.4 GHz 16GB 4G Câmera 8MP - RosaAvaliações do produtoEste produto possui 30 avaliações com nota média 3.8333Avaliações do produtoEste produto possui 30 avaliações com nota média 3.8333(30)R$ 599,99Selo PrimeEste é um produto Prime12x de R$ 49,99 sem juros",/produto/133731149?pfm_carac=Smartphone&pfm_index=2&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/133731149,2020-05-07 11:26:33.844221
514,1,"Smartphone Zenfone Asus Max M2 ZB555KL-4G160BR 32GB Dual Chip Android Oreo Tela 5.5” Qualcomm Snapdragon 430 4G Câmera dupla 13MP+8MP -  DouradoAvaliações do produtoEste produto possui 47 avaliações com nota média 3.6809Avaliações do produtoEste produto possui 47 avaliações com nota média 3.6809(47)R$ 1.153,9512x de R$ 96,16 sem juros",/produto/134218945?pfm_carac=Smartphone&pfm_index=3&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/134218945,2020-05-07 11:26:33.850213
515,1,"Smartphone Zenfone Max Shot Dual Chip Android 6.2"" Qualcomm Octa Core 64GB 4G Câmera Traseira 12MP+5MP+8MP - VermelhoAvaliações do produtoEste produto possui 10 avaliações com nota média 3.6Avaliações do produtoEste produto possui 10 avaliações com nota média 3.6(10)R$ 1.399,99Selo PrimeEste é um produto Prime12x de R$ 116,66 sem juros",/produto/134296759?pfm_carac=Smartphone&pfm_index=4&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid,https://www.americanas.com.br/produto/134296759,2020-05-07 11:26:33.856216
